lat-long,name,distance,latitude,longitude,address,price,is_closed,rating,rating_count,my_timestamp,cat1_alias,cat1_title,cat2_alias,cat2_title,cat3_alias,cat3_title
"43.650077,-79.391291",The Fifth & Terrace,180.7171806931074,43.6493079440937,-79.3893122699059,"['225 Richmond Street W', 'Suite 501b', 'Toronto, ON M5V 1W2', 'Canada']",$$$$,False,4.0,61,2022-12-05 04:18:02.598855,chinese,Chinese,,,,
"43.650077,-79.391291",Roll & Roll by JC Mart,351.5349949670312,43.6493318573083,-79.3870449,"['136 Simcoe Street', 'Toronto, ON M5H 3C6', 'Canada']",$,False,4.0,86,2022-12-05 04:18:02.598861,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.650077,-79.391291",The Rex Hotel Jazz & Blues Bar,231.5071213144214,43.65062,-79.38848,"['194 Queen Street W', 'Toronto, ON M5V 1Z1', 'Canada']",$$,False,3.5,155,2022-12-05 04:18:02.598866,indpak,Indian,,,,
"43.650077,-79.391291",Ginger Restaurant,169.02366265063625,43.6503648,-79.3892282,"['212 Queen Street W', 'Toronto, ON M5V 1Z2', 'Canada']",$,False,3.5,145,2022-12-05 04:18:02.598871,coffeeroasteries,Coffee Roasteries,,,,
"43.650077,-79.391291",Bar Hop,207.63158886342478,43.6491064981382,-79.3934956920754,"['137 Peter Street', 'Toronto, ON M5V 2H3', 'Canada']",$$,False,3.5,119,2022-12-05 04:18:02.598876,ramen,Ramen,,,,
"43.650077,-79.391291",Flock Rotisserie + Greens,303.55399867615034,43.647493,-79.392508,"['330 Adelaide Street W', 'Toronto, ON M5V 1R4', 'Canada']",$$,False,4.0,122,2022-12-05 04:18:02.598882,parks,Parks,,,,
"43.650077,-79.391291",German Doner Kebab,38.03726396394375,43.65003605460389,-79.39082163450482,"['246 Queen Street W', 'Toronto, ON M5V 1Z7', 'Canada']",$$,False,4.0,27,2022-12-05 04:18:02.598888,japanese,Japanese,sushi,Sushi Bars,,
"43.650077,-79.391291",Melrose On Adelaide,251.00911861031832,43.64815,-79.38988,"['300 - 270 Adelaide Strret W', 'Toronto, ON M5V 2E2', 'Canada']",,False,4.0,56,2022-12-05 04:18:02.598893,seafood,Seafood,seafoodmarkets,Seafood Markets,,
"43.650077,-79.391291",General Assembly Pizza,349.5922780398015,43.6471679369502,-79.3929389223906,"['331 Adelaide St W', 'Toronto, ON M5V 2G5', 'Canada']",$$,False,4.0,115,2022-12-05 04:18:02.598897,coffeeroasteries,Coffee Roasteries,,,,
"43.650077,-79.391291",MARKED Restaurant,154.38293250356992,43.6486087,-79.3908633,"['132 John Street', 'Toronto, ON M5V 2E3', 'Canada']",$$$,False,4.0,49,2022-12-05 04:18:02.598902,mexican,Mexican,,,,
"43.650077,-79.391291",Azkadenya - Mezza Diner,242.26388742791775,43.65024,-79.38825,"['235 Queen Street West', 'Toronto, ON M5G 1S4', 'Canada']",,False,4.0,42,2022-12-05 04:18:02.598907,japanese,Japanese,pubs,Pubs,,
"43.650077,-79.391291",Rivoli Cafe & Club,310.7680553052995,43.64928,-79.39496,"['334 Queen St W', 'Toronto, ON M5V 2A2', 'Canada']",$$,False,3.5,145,2022-12-05 04:18:02.598911,gardens,Botanical Gardens,parks,Parks,,
"43.650077,-79.391291",The Burger's Priest,352.1836620370448,43.6485688,-79.3874419,"['212 Adelaide Street W', 'Toronto, ON M5H 1W7', 'Canada']",$$,False,3.5,166,2022-12-05 04:18:02.598917,japanese,Japanese,sushi,Sushi Bars,,
"43.650077,-79.391291",The Friar: A Firkin Pub,179.47251532033332,43.6484648912511,-79.391182,"['160 John Street', 'Toronto, ON M5V 2E5', 'Canada']",$$,False,3.5,70,2022-12-05 04:18:02.598921,japanese,Japanese,pubs,Pubs,,
"43.650077,-79.391291",Members Only Waffle house,7.846790899237683,43.6500663,-79.3913874,"['252 Queen Street W', 'Toronto, ON M5V 1Z8', 'Canada']",,False,4.5,13,2022-12-05 04:18:02.598927,japanese,Japanese,sushi,Sushi Bars,,
"43.6765897,-79.3163022",Bodega Henriette,203.5564689773477,43.6780199,-79.31471,"['1801 Gerrard Street E', 'Toronto, ON M4L 2B4', 'Canada']",$$,False,4.0,69,2022-12-05 04:18:03.777850,burgers,Burgers,,,,
"43.6765897,-79.3163022",Classic Juice,388.4962418975676,43.67389,-79.31938,"['287 Coxwell Avenue', 'Toronto, ON M4L 3B5', 'Canada']",,False,5.0,9,2022-12-05 04:18:03.777883,chickenshop,Chicken Shop,,,,
"43.6765897,-79.3163022",New Town Family Restaurant,445.09402268149626,43.67298,-79.31946,"['266 Coxwell Ave', 'Toronto, ON M4L 3B6', 'Canada']",$,False,3.5,14,2022-12-05 04:18:03.777889,burgers,Burgers,,,,
"43.650745,-79.383633",Tachi,56.6113079291559,43.6502911,-79.3839517,"['111 Richmond Street W', 'Ground Floor', ""Assembly Chef's Hall"", 'Toronto, ON M5H 2G4', 'Canada']",$$$$,False,4.5,172,2022-12-05 04:18:04.259805,burgers,Burgers,,,,
"43.650745,-79.383633",Chef's Hall,45.582910731266765,43.6503522,-79.3837951,"['111 Richmond Street W', 'Toronto, ON M5H 2G4', 'Canada']",$$,False,4.0,308,2022-12-05 04:18:04.259821,chickenshop,Chicken Shop,,,,
"43.650745,-79.383633",The Keg Steakhouse + Bar - York Street,85.67484599604677,43.650011481693866,-79.38395891300931,"['165 York Street', 'Toronto, ON M5H 3R8', 'Canada']",$$$,False,4.0,295,2022-12-05 04:18:04.259826,burgers,Burgers,,,,
"43.650745,-79.383633",Estiatorio Volos,121.71920040400146,43.65016,-79.38477,"['133 Richmond St W', 'Toronto, ON M5H 2L3', 'Canada']",$$$,False,4.0,330,2022-12-05 04:18:04.259830,newcanadian,Canadian (New),,,,
"43.650745,-79.383633",Cafe Landwer - Adelaide & University,245.72025444289784,43.64875,-79.38491,"['165 University Avenue', 'Toronto, ON M5H 3B8', 'Canada']",$$,False,4.0,463,2022-12-05 04:18:04.259839,japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
"43.650745,-79.383633",Cactus Club Cafe,164.56910768816422,43.64950420768667,-79.38251803088575,"['77 Adelaide Street W', 'Toronto, ON M5H 1P9', 'Canada']",$$,False,4.0,574,2022-12-05 04:18:04.259843,ramen,Ramen,noodles,Noodles,,
"43.650745,-79.383633",Eggspectation,340.37908055878296,43.6532721,-79.3812455,"['483 Bay Street', 'South Tower', 'Toronto, ON M5G 2C9', 'Canada']",$$,False,4.0,747,2022-12-05 04:18:04.259847,chinese,Chinese,noodles,Noodles,,
"43.650745,-79.383633",Sap,242.71017189529314,43.651946,-79.381114,"['401 Bay Street', 'Toronto, ON M5H 2Y4', 'Canada']",$$,False,3.5,547,2022-12-05 04:18:04.259851,bakeries,Bakeries,korean,Korean,,
"43.650745,-79.383633",Momofuku Noodle Bar,267.2254054660368,43.64942569861746,-79.38640911045074,"['190 University Avenue', 'Floor 1 & 2', 'Toronto, ON M5H 0A3', 'Canada']",$$,False,3.0,1098,2022-12-05 04:18:04.259859,sandwiches,Sandwiches,,,,
"43.650745,-79.383633",King Taps,279.2778742433142,43.6486379269,-79.3817439,"['100 King Street W', 'Toronto, ON M5X 1A9', 'Canada']",$$,False,4.0,377,2022-12-05 04:18:04.259864,seafood,Seafood,,,,
"43.650745,-79.383633",Rosalinda,121.71920040486485,43.65016,-79.38477,"['133 Richmond Street W', 'Toronto, ON M5H 2L3', 'Canada']",$$,False,4.0,187,2022-12-05 04:18:04.259868,tapasmallplates,Tapas/Small Plates,pizza,Pizza,desserts,Desserts
"43.650745,-79.383633",Noodle King,63.66026947984368,43.6514,-79.38312,"['123 Queen Street W', 'Toronto, ON M5H 3M9', 'Canada']",$,False,4.0,90,2022-12-05 04:18:04.259875,breakfast_brunch,Breakfast & Brunch,mexican,Mexican,,
"43.650745,-79.383633",Pizzeria Libretto,257.91580015070247,43.64859,-79.38469,"['155 University Avenue', 'Toronto, ON M5H 3B7', 'Canada']",$$,False,3.5,323,2022-12-05 04:18:04.259878,museums,Museums,,,,
"43.650745,-79.383633",John & Sons Oyster House,155.99718421135256,43.6504156,-79.3817483,"['56 Temperance Street', 'Toronto, ON M5H', 'Canada']",$$$,False,4.0,113,2022-12-05 04:18:04.259881,dog_parks,Dog Parks,swimmingpools,Swimming Pools,,
"43.650745,-79.383633",Earls Kitchen + Bar,304.637875616212,43.6480134620711,-79.3839246431072,"['150 King Street West', 'Unit 100', 'Toronto, ON V5H 1J9', 'Canada']",$$,False,3.5,480,2022-12-05 04:18:04.259885,ramen,Ramen,noodles,Noodles,,
"43.650745,-79.383633",Nathan Phillips Square,195.94124346107958,43.6525033558135,-79.3834733963013,"['100 Queen Street W', 'Toronto, ON M5H 2N1', 'Canada']",,False,4.0,87,2022-12-05 04:18:04.259893,vietnamese,Vietnamese,,,,
"43.650745,-79.383633",Ruth's Chris Steak House,186.38250703521905,43.6500521788059,-79.3857424105435,"['145 Richmond Street W', 'Toronto, ON M5H 2L2', 'Canada']",$$$$,False,3.5,240,2022-12-05 04:18:04.259897,cafes,Cafes,,,,
"43.650745,-79.383633",Little Anthony's,69.45078142161172,43.650406,-79.384358,"['121 Richmond Street W', 'Toronto, ON M5H 2K1', 'Canada']",$$,False,3.5,138,2022-12-05 04:18:04.259902,icecream,Ice Cream & Frozen Yogurt,,,,
"43.650745,-79.383633",Planta Queen,346.22801898686123,43.65082,-79.3878,"['180 Queen Street W', 'Toronto, ON M5V 3X3', 'Canada']",$$$,False,4.0,139,2022-12-05 04:18:04.259910,mexican,Mexican,,,,
"43.650745,-79.383633",Nadège Patisserie,98.30300803180884,43.65,-79.38316,"['120 Adelaide Street W', 'Toronto, ON M5H 1T1', 'Canada']",$$$,False,4.0,67,2022-12-05 04:18:04.259913,gluten_free,Gluten-Free,bakeries,Bakeries,customcakes,Custom Cakes
"43.650745,-79.383633",Toronto,278.2262385271842,43.653226,-79.3831843,"['Toronto, ON M4B 1B3', 'Canada']",,False,4.5,36,2022-12-05 04:18:04.259916,catering,Caterers,bakeries,Bakeries,desserts,Desserts
"43.650745,-79.383633",Sam James Coffee Bar,301.4241502303464,43.648135,-79.384645,"['150 King Street W', 'Toronto, ON M5H 3T9', 'Canada']",$,False,4.0,100,2022-12-05 04:18:04.259919,pizza,Pizza,,,,
"43.650745,-79.383633",Kupfert & Kim,288.15394007651594,43.6485583,-79.3817111,"['First Canadian Place', '100 King Street West', 'Toronto, ON M5X 1C7', 'Canada']",$$,False,4.0,129,2022-12-05 04:18:04.259923,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.650745,-79.383633",Roll & Roll by JC Mart,316.3033822417733,43.6493318573083,-79.3870449,"['136 Simcoe Street', 'Toronto, ON M5H 3C6', 'Canada']",$,False,4.0,86,2022-12-05 04:18:04.259926,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.650745,-79.383633",Quinn's Steakhouse & Irish Bar,50.174102251079404,43.65088,-79.38318,"['96 Richmond Street W', 'The Sheraton Centre', 'Toronto, ON M5H 2A3', 'Canada']",$$,False,3.5,119,2022-12-05 04:18:04.259929,cafes,Cafes,,,,
"43.650745,-79.383633",Reds Wine Tavern,178.6286881639102,43.649436,-79.382346,"['Adelaide Street West', 'First Canadian Place 77', 'Toronto, ON M5X 1B1', 'Canada']",$$$,False,3.5,151,2022-12-05 04:18:04.259933,sushi,Sushi Bars,,,,
"43.650745,-79.383633",Front Street Foods,154.51720381352544,43.6495643598263,-79.3846458569169,"['150 York Street', 'Toronto, ON M5J 2L5', 'Canada']",$$,False,4.0,51,2022-12-05 04:18:04.259937,golf,Golf,,,,
"43.650745,-79.383633",Michael's on Simcoe,376.9024349321484,43.6481895,-79.3867188,"['100 Simcoe Street', 'Toronto, ON M5H 3T4', 'Canada']",$$$$,False,4.0,174,2022-12-05 04:18:04.259940,filipino,Filipino,,,,
"43.650745,-79.383633",Leña Restaurante,301.9918553393784,43.6517399,-79.38026,"['176 Yonge Street', 'Toronto, ON M5C 2L7', 'Canada']",$$$,False,3.5,275,2022-12-05 04:18:04.259943,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.650745,-79.383633",Smoke's Poutinerie,411.70371307744955,43.64859,-79.38777,"['218 Adelaide St W', 'Toronto, ON M5H 1W7', 'Canada']",$$,False,3.5,327,2022-12-05 04:18:04.259947,mideastern,Middle Eastern,diners,Diners,breakfast_brunch,Breakfast & Brunch
"43.650745,-79.383633",Yelp Community Event: Midweek pick-me-up at Lost Coffee,56.6113079291559,43.650341,-79.383827,"['111 Richmond St W', 'Toronto, ON M5H 2G4', 'Canada']",,False,5.0,11,2022-12-05 04:18:04.259950,comfortfood,Comfort Food,bars,Bars,newcanadian,Canadian (New)
"43.650745,-79.383633",Fune Japanese Restaurant,376.9024349321484,43.64819,-79.38672,"['100 Simcoe Street', 'Toronto, ON M5H 3G2', 'Canada']",$$$,False,3.5,164,2022-12-05 04:18:04.259953,bbq,Barbeque,japanese,Japanese,,
"43.650745,-79.383633",Maman,303.05834498913407,43.6487194,-79.3804465,"['1 First Canadian Place', 'Food Terrace, Upper Level', 'Toronto, ON M5X 1C1', 'Canada']",$$,False,3.5,137,2022-12-05 04:18:04.259956,bbq,Barbeque,japanese,Japanese,,
"43.650745,-79.383633",Katana on Bay,259.98653588390295,43.6503044,-79.3804595,"['333 Bay Street', 'Toronto, ON M5H 2R2', 'Canada']",$$$,False,3.5,95,2022-12-05 04:18:04.259960,newcanadian,Canadian (New),,,,
"43.650745,-79.383633",LOUIX LOUIS,281.59121257155414,43.64988337311805,-79.38034190185242,"['325 Bay Street', 'Floor 31st', 'Toronto, ON M5H 4G3', 'Canada']",$$$,False,3.5,112,2022-12-05 04:18:04.259963,ramen,Ramen,noodles,Noodles,,
"43.650745,-79.383633",Osgoode Hall Restaurant,200.92649443811771,43.652187,-79.385138,"['130 Queen Street W', 'Toronto, ON M5H 2N6', 'Canada']",$$$,False,4.5,28,2022-12-05 04:18:04.259967,chinese,Chinese,,,,
"43.650745,-79.383633",Crave Healthy Habits,98.39979995355947,43.6500015,-79.3831635,"['120 Adelaide Street W', 'Unit 14', 'Concourse level', 'Toronto, ON M5H 1T1', 'Canada']",$$,False,4.0,25,2022-12-05 04:18:04.259970,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.650745,-79.383633",Hy's Steakhouse & Cocktail Bar,226.5591213011536,43.651051,-79.380849,"['365 Bay Street', 'Toronto, ON M5H 2V1', 'Canada']",,False,4.0,42,2022-12-05 04:18:04.259973,indpak,Indian,,,,
"43.650745,-79.383633",Mr Tasty Fries,170.73008537602297,43.6519,-79.38385,"['110 Queen St W', 'Nathan Phillips Square', 'Toronto, ON M5H', 'Canada']",$,False,4.0,28,2022-12-05 04:18:04.259977,coffeeroasteries,Coffee Roasteries,,,,
"43.650745,-79.383633",The Burger's Priest,390.4742336404988,43.6485688,-79.3874419,"['212 Adelaide Street W', 'Toronto, ON M5H 1W7', 'Canada']",$$,False,3.5,166,2022-12-05 04:18:04.259980,ramen,Ramen,,,,
"43.650745,-79.383633",Mos Mos Coffee,253.18559709259335,43.6484887,-79.3832101,"['130 King Street W', 'Toronto, ON M6K 1G8', 'Canada']",$$,False,4.5,26,2022-12-05 04:18:04.259983,parks,Parks,,,,
"43.650745,-79.383633",Bagel & Co,98.30300803180884,43.65,-79.38316,"['120 Adelaide Street W', 'Toronto, ON M5H 1T1', 'Canada']",$,False,4.0,21,2022-12-05 04:18:04.259987,japanese,Japanese,sushi,Sushi Bars,,
"43.650745,-79.383633",PI CO.,287.87223250840117,43.6487058742949,-79.385837487883,"['170 University Ave', 'Toronto, ON M5H 3B3', 'Canada']",,False,4.0,42,2022-12-05 04:18:04.259990,seafood,Seafood,seafoodmarkets,Seafood Markets,,
"43.650745,-79.383633",Green Box Express,257.7399415733036,43.64967,-79.38659,"['200 University Avenue', 'Toronto, ON M5H', 'Canada']",$,False,4.5,22,2022-12-05 04:18:04.259993,coffeeroasteries,Coffee Roasteries,,,,
"43.650745,-79.383633",Ho Ga Oriental Cuisine,347.9697538750914,43.64768,-79.38294,"['121 King Street W', 'Toronto, ON M5H 3T9', 'Canada']",$,False,4.0,41,2022-12-05 04:18:04.259997,mexican,Mexican,,,,
"43.650745,-79.383633",Hendriks Restaurant & Bar,420.83794478344873,43.653501,-79.380048,"['218 Yonge Street', 'Toronto, ON M5B 2H6', 'Canada']",$$$,False,4.0,109,2022-12-05 04:18:04.260003,japanese,Japanese,pubs,Pubs,,
"43.650745,-79.383633",Los Vietnamita Taqueria Shop,271.5324855231285,43.6531331163807,-79.3829282270142,"['Toronto, ON M5B', 'Canada']",,False,4.5,18,2022-12-05 04:18:04.260007,gardens,Botanical Gardens,parks,Parks,,
"43.650745,-79.383633",Forno Cultura,251.1055148351404,43.64877,-79.38167,"['100 King Street W', 'Concourse Level', 'Toronto, ON M5X 2A2', 'Canada']",$$,False,3.5,42,2022-12-05 04:18:04.260010,japanese,Japanese,sushi,Sushi Bars,,
"43.650745,-79.383633",Toronto City Hall,158.46459721085213,43.6519521537828,-79.3825861693115,"['100 Queen Street W', 'Toronto, ON M5H 2N2', 'Canada']",,False,3.5,27,2022-12-05 04:18:04.260013,japanese,Japanese,pubs,Pubs,,
"43.650745,-79.383633",Colibri,56.6113079291559,43.65035,-79.38378,"['111 Richmond Street W', ""Assembly Chef's Hall"", 'Toronto, ON M5H 2G4', 'Canada']",$$,False,3.5,22,2022-12-05 04:18:04.260017,japanese,Japanese,sushi,Sushi Bars,,
"43.720233,-79.362092",Sunnybrook Park,364.7691804217059,43.7229478603574,-79.3595440250388,"['Sunnybrook Park', 'North York, ON M3C 2N1', 'Canada']",,False,4.5,14,2022-12-05 04:18:04.563867,burgers,Burgers,,,,
"43.6926825,-79.441042",JR Sweets,88.90859568662124,43.6919708,-79.440538,"['522 Oakwood Ave', 'Toronto, ON M6E 2X1', 'Canada']",$,False,4.5,9,2022-12-05 04:18:04.965453,burgers,Burgers,,,,
"43.6926825,-79.441042",Vegwood,8.829048074152713,43.692607,-79.441008,"['540 Oakwood Avenue', 'Toronto, ON M6E 2X3', 'Canada']",,False,4.5,2,2022-12-05 04:18:04.965482,chickenshop,Chicken Shop,,,,
"43.6926825,-79.441042",Pita Ikram,39.59013515206176,43.6922989,-79.4408569,"['530 Oakwood Avenue', 'Toronto, ON M6E 2X3', 'Canada']",$$,False,2.5,18,2022-12-05 04:18:04.965488,burgers,Burgers,,,,
"43.6926825,-79.441042",La Fiesta Catering Restaurant,44.163469132635434,43.69295,-79.44071,"['503 Oakwood Avenue', 'York, ON M6E 2W9', 'Canada']",,False,1.0,1,2022-12-05 04:18:04.965493,newcanadian,Canadian (New),,,,
"43.7041957,-79.4094472",Sake Bar Kushi,215.37185948387895,43.7048332,-79.4069172,"['257 Eglinton Avenue W', 'Toronto, ON M4R 1B1', 'Canada']",$$,False,4.0,141,2022-12-05 04:18:05.446358,burgers,Burgers,,,,
"43.7041957,-79.4094472",Crosstown Coffee Bar,194.14424841187594,43.70449,-79.407,"['187 Highbourne Road', 'Toronto, ON M5P 2J8', 'Canada']",$$,False,4.5,35,2022-12-05 04:18:05.446386,chickenshop,Chicken Shop,,,,
"43.7041957,-79.4094472",7 Numbers Restaurant,345.1238128659007,43.7037199,-79.4137,"['516 Eglinton Avenue W', 'Toronto, ON M5N 1A5', 'Canada']",$$,False,4.0,116,2022-12-05 04:18:05.446393,burgers,Burgers,,,,
"43.7041957,-79.4094472",Thairoomgrand,161.91901198184857,43.7049801,-79.4077478,"['288 Eglinton Avenue W', 'Toronto, ON M4R 1B2', 'Canada']",$$,False,5.0,20,2022-12-05 04:18:05.446399,newcanadian,Canadian (New),,,,
"43.7041957,-79.4094472",The Burger Shack,309.16592730471996,43.70481,-79.4057,"['233 Eglinton Avenue W', 'Toronto, ON M4R 1A9', 'Canada']",$$,False,3.5,120,2022-12-05 04:18:05.446405,japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
"43.7041957,-79.4094472",The Mad Bean,352.8472201879432,43.7033,-79.41371,"['519 Eglinton Avenue W', 'Toronto, ON M5N 1B1', 'Canada']",$$,False,4.5,52,2022-12-05 04:18:05.446412,ramen,Ramen,noodles,Noodles,,
"43.7041957,-79.4094472",Phipps Bakery Cafe,135.26312704109802,43.7041964,-79.4111299,"['420 Eglinton Avenue W', 'Toronto, ON M5N 1A2', 'Canada']",$$,False,3.5,37,2022-12-05 04:18:05.446417,chinese,Chinese,noodles,Noodles,,
"43.7041957,-79.4094472",Tokyo Sushi 1,90.12143270474266,43.70398,-79.41049,"['373 Eglinton Avenue W', 'Toronto, ON M5N 1A3', 'Canada']",$$,False,3.5,38,2022-12-05 04:18:05.446423,bakeries,Bakeries,korean,Korean,,
"43.7041957,-79.4094472",Isle of Coffee,51.0915521007006,43.7045424,-79.4098609,"['380A Eglinton Avenue W', 'Toronto, ON M5N 1A2', 'Canada']",,False,5.0,9,2022-12-05 04:18:05.446429,sandwiches,Sandwiches,,,,
"43.7041957,-79.4094472",The Abbot on Eglinton,333.3918866746226,43.703647,-79.4135246,"['508 Eglinton Avenue W', 'Toronto, ON M5N 1A5', 'Canada']",$$,False,4.0,38,2022-12-05 04:18:05.446435,seafood,Seafood,,,,
"43.7041957,-79.4094472",Ferraro 502,303.5792835520263,43.70379,-79.41329,"['502 Eglinton Avenue W', 'Toronto, ON M5N 1A5', 'Canada']",$$,False,3.5,51,2022-12-05 04:18:05.446441,tapasmallplates,Tapas/Small Plates,pizza,Pizza,desserts,Desserts
"43.7041957,-79.4094472",Gouter Patisserie,128.57810126561427,43.7048907,-79.4081726,"['300 Eglinton Ave W', 'Toronto, ON M4R 1B2', 'Canada']",,False,4.0,14,2022-12-05 04:18:05.446447,breakfast_brunch,Breakfast & Brunch,mexican,Mexican,,
"43.7041957,-79.4094472",House of Chan,337.826807350797,43.7037315,-79.41362,"['514 Eglinton Avenue W', 'Toronto, ON M5N 1A5', 'Canada']",$$$$,False,3.5,26,2022-12-05 04:18:05.446452,museums,Museums,,,,
"43.7041957,-79.4094472",Kimono Japanese Grill & Sushi,46.912892171116006,43.7041845,-79.4100306,"['359 Eglinton Avenue W', 'Toronto, ON M5N 1A3', 'Canada']",$$,False,3.0,26,2022-12-05 04:18:05.446459,dog_parks,Dog Parks,swimmingpools,Swimming Pools,,
"43.7041957,-79.4094472",Queens Legs,167.7730101807201,43.70498,-79.40763,"['286 Eglinton Avenue W', 'Toronto, ON M4R 1B2', 'Canada']",$$,False,4.0,8,2022-12-05 04:18:05.446465,ramen,Ramen,noodles,Noodles,,
"43.7041957,-79.4094472",Nikko Sushi,42.08623306485443,43.70458,-79.40963,"['376 Eglinton Avenue W', 'Toronto, ON M5N 1A2', 'Canada']",$$,False,3.0,16,2022-12-05 04:18:05.446471,vietnamese,Vietnamese,,,,
"43.7041957,-79.4094472",Sina Persian Cuisine,161.91901198098773,43.70497,-79.4077,"['288 Eglinton Ave W', 'Toronto, ON M4R 1B2', 'Canada']",,False,3.5,8,2022-12-05 04:18:05.446477,cafes,Cafes,,,,
"43.7041957,-79.4094472",Lotus Inn,169.16218804547046,43.7050519,-79.4077077,"['286 Eglinton Avenue W', 'Toronto, ON M4R 1B2', 'Canada']",$$,False,2.5,20,2022-12-05 04:18:05.446483,icecream,Ice Cream & Frozen Yogurt,,,,
"43.7041957,-79.4094472",Starbucks,196.14121881983866,43.70416,-79.41189,"['444 Eglinton Ave W', 'Toronto, ON M5N 1A5', 'Canada']",$$,False,3.5,8,2022-12-05 04:18:05.446489,mexican,Mexican,,,,
"43.7041957,-79.4094472",Second Cup,346.69802865708846,43.70371,-79.41376,"['518 Eglinton Avenue W', 'Toronto, ON M5N 1A5', 'Canada']",$$,False,4.0,6,2022-12-05 04:18:05.446494,gluten_free,Gluten-Free,bakeries,Bakeries,customcakes,Custom Cakes
"43.7041957,-79.4094472",Sophies Dine-in and Takeout,122.61474999564953,43.7048569218204,-79.4082264974713,"['302 Eglinton Avenue W', 'Toronto, ON M4R 1B2', 'Canada']",,False,3.5,3,2022-12-05 04:18:05.446500,catering,Caterers,bakeries,Bakeries,desserts,Desserts
"43.7041957,-79.4094472",The Bagel House,192.54472689159766,43.7039194,-79.4118118,"['450 Eglinton Avenue W', 'Toronto, ON M5N 1A5', 'Canada']",$,False,2.5,8,2022-12-05 04:18:05.446506,pizza,Pizza,,,,
"43.7041957,-79.4094472",Tim Hortons,24.917992172322037,43.70421,-79.40912,"['333 Eglinton Avenue W', 'Toronto, ON M5P 2L3', 'Canada']",,False,2.5,3,2022-12-05 04:18:05.446512,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.7041957,-79.4094472",Summerhill Market,274.90531275482493,43.70396,-79.41285,"['484 Eglinton Avenue W', 'Toronto, ON M5N 1A5', 'Canada']",,False,5.0,1,2022-12-05 04:18:05.446517,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.7041957,-79.4094472",Sasaya Japanese Restaurant,211.69471174707934,43.70475,-79.40697,"['257 Eglinton Ave W', 'Toronto, ON M4R 1B1', 'Canada']",,False,2.0,1,2022-12-05 04:18:05.446523,cafes,Cafes,,,,
"43.7041957,-79.4094472",Pizza Hut,309.16592730471996,43.7048225,-79.4057001,"['233 Eglinton Avenue W', 'Toronto, ON M4R 1A9', 'Canada']",,False,1.0,4,2022-12-05 04:18:05.446530,sushi,Sushi Bars,,,,
"43.7078691,-79.39248",Istanbul Cafe & Espresso Bar,50.3752283639895,43.70803,-79.39309,"['174 Eglinton Avenue E', 'Toronto, ON M4P 1A6', 'Canada']",$$,False,4.0,120,2022-12-05 04:18:06.178557,burgers,Burgers,,,,
"43.7078691,-79.39248",The Social Blend,171.9420523776981,43.70803,-79.39453,"['130 Eglinton Avenue E', 'Toronto, ON M4P 2X9', 'Canada']",$$,False,4.5,74,2022-12-05 04:18:06.178669,chickenshop,Chicken Shop,,,,
"43.7078691,-79.39248",Fresh on Eglinton,229.08001359553344,43.707218073701284,-79.39518391990069,"['101 Eglinton Avenue East', 'Toronto, ON M4P 1H4', 'Canada']",$$,False,3.5,198,2022-12-05 04:18:06.178678,burgers,Burgers,,,,
"43.7078691,-79.39248",Formocha,305.4063634331166,43.7070701,-79.3961152,"['55 Eglinton Avenue E', 'Toronto, ON M4P 1G8', 'Canada']",$$,False,4.0,130,2022-12-05 04:18:06.178685,newcanadian,Canadian (New),,,,
"43.7078691,-79.39248",Bolan Thai Cuisine,296.1239135165005,43.7064805631774,-79.3893363699317,"['709 Mount Pleasant Road', 'Toronto, ON M4S 2N4', 'Canada']",$$,False,4.0,106,2022-12-05 04:18:06.178691,japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
"43.7078691,-79.39248",La Latina,134.71510824970963,43.70786301101772,-79.39415596425533,"['150 Eglinton Ave E', 'Toronto, ON M4P 1E8', 'Canada']",,False,4.5,21,2022-12-05 04:18:06.178698,ramen,Ramen,noodles,Noodles,,
"43.7078691,-79.39248",KINTON RAMEN,264.1296832714067,43.70762,-79.39586,"['90 Eglinton Avenue E', 'Unit 108', 'Toronto, ON M4P 2Y3', 'Canada']",$$,False,4.0,90,2022-12-05 04:18:06.178704,chinese,Chinese,noodles,Noodles,,
"43.7078691,-79.39248",Granite Brewery & Restaurant,215.68959236783058,43.7079593226491,-79.3897995162387,"['245 Eglinton Avenue E', 'Toronto, ON M4P 3B7', 'Canada']",$$,False,3.5,137,2022-12-05 04:18:06.178710,bakeries,Bakeries,korean,Korean,,
"43.7078691,-79.39248",Fit For Life,345.9653624727271,43.70746,-79.39675,"['50 Eglinton Ave E', 'Toronto, ON M4P 1A6', 'Canada']",$,False,4.5,40,2022-12-05 04:18:06.178716,sandwiches,Sandwiches,,,,
